PRICE_USD,BEDROOMS,BATHROOMS,PARKING_SPOTS,CONSTRUCTION_AREA_SQM,LATITUDE,LONGITUDE,CITY_Guayaquil,CITY_Manta,CITY_Quito
315000,5,5,3,726.0,-0.094335484419035,-78.48112262312578,0.0,0.0,1.0
165000,3,2,2,220.0,-0.1035142,-78.4858499,0.0,0.0,1.0
190000,3,2,2,244.0,-0.221085824420143,-78.44794723914795,0.0,0.0,1.0
660000,4,4,4,900.0,-0.204959499999999,-78.4083949,0.0,0.0,1.0
248000,3,4,2,165.0,-0.2004296,-78.4323748,0.0,0.0,1.0
299000,3,3,2,425.0,-0.2219016,-78.4171307,0.0,0.0,1.0
295000,7,4,8,407.0,-0.174168272821614,-78.49382374445804,0.0,0.0,1.0
89000,4,2,1,106.0,-0.3258705,-78.4569667,0.0,0.0,1.0
332000,3,3,2,174.0,-0.234387,-78.44522,0.0,0.0,1.0
199000,3,2,2,225.0,-0.203200604408981,-78.44610718586381,0.0,0.0,1.0
495000,3,3,3,471.0,-0.2079051,-78.4146078,0.0,0.0,1.0
340000,3,2,3,451.0,-0.216971759078897,-78.43465172698365,0.0,0.0,1.0
390000,3,3,2,350.0,-0.2291875325,-78.4387496613,0.0,0.0,1.0
82000,4,3,2,200.0,-0.1022489,-78.4633113,0.0,0.0,1.0
110300,3,2,2,160.0,-0.150712209048503,-78.44841037573241,0.0,0.0,1.0
249900,4,4,3,660.0,-0.105777862011003,-78.50743365795819,0.0,0.0,1.0
290000,3,3,3,294.0,-0.2147393,-78.4155366,0.0,0.0,1.0
149000,4,3,2,289.0,-0.3327621,-78.4339885,0.0,0.0,1.0
237241,3,3,2,219.0,-0.219799822496561,-78.41603063976441,0.0,0.0,1.0
1200000,4,6,10,5000.0,-0.1939876,-78.3963935,0.0,0.0,1.0
999000,4,2,10,5000.0,-0.1257803,-78.3187871,0.0,0.0,1.0
159000,3,4,2,195.0,-0.180821704111746,-78.4378423930542,0.0,0.0,1.0
125000,3,2,2,205.0,-0.312983242978279,-78.49036067567141,0.0,0.0,1.0
1600000,4,5,8,1100.0,-0.185358629624161,-78.43949249478955,0.0,0.0,1.0
114800,4,3,2,185.0,-0.2692257,-78.4556357,0.0,0.0,1.0
85000,3,1,1,131.0,-0.0968275,-78.4599477,0.0,0.0,1.0
50000,2,1,1,127.0,-0.002059599999999,-78.4558364,0.0,0.0,1.0
485000,5,6,8,2500.0,-0.301940347446064,-78.49211618252565,0.0,0.0,1.0
178000,4,4,2,190.0,-0.2256893,-78.3922181,0.0,0.0,1.0
1600000,5,10,10,5000.0,-0.292986832739183,-78.47061920693419,0.0,0.0,1.0
305000,3,3,2,214.0,-0.18765994309733,-78.41234412374268,0.0,0.0,1.0
750000,4,4,2,720.0,-0.1668073,-78.3782921,0.0,0.0,1.0
85000,3,1,2,200.0,-0.081763199999999,-78.5028963,0.0,0.0,1.0
370000,4,4,6,525.0,-0.095352,-78.4855977,0.0,0.0,1.0
78000,3,2,1,159.0,-0.094049199999999,-78.4510101,0.0,0.0,1.0
210000,3,2,2,185.0,-0.2015051,-78.448681,0.0,0.0,1.0
199000,4,4,2,201.0,-0.3324879,-78.5485447,0.0,0.0,1.0
300000,3,3,2,165.0,-0.215424799999999,-78.4305937,0.0,0.0,1.0
200000,4,4,2,564.0,-0.145827499999999,-78.4980004,0.0,0.0,1.0
360000,4,3,2,328.0,-0.206369999999999,-78.4856127,0.0,0.0,1.0
580000,4,4,6,720.0,-0.3211257,-78.5262595,0.0,0.0,1.0
375000,2,3,5,800.0,-0.2215177,-78.5146281,0.0,0.0,1.0
462000,5,5,3,376.0,-0.2069775,-78.4201235,0.0,0.0,1.0
133000,3,2,2,100.0,-0.270518499999999,-78.46951109999999,0.0,0.0,1.0
630000,5,4,3,1200.0,-0.202660770405084,-78.4300927607019,0.0,0.0,1.0
700000,6,4,3,2000.0,-0.187812470663101,-78.37971507242476,0.0,0.0,1.0
139900,2,2,2,162.0,-0.212878248077062,-78.39084596838876,0.0,0.0,1.0
245000,3,3,2,240.0,-0.1770622,-78.3719676,0.0,0.0,1.0
360000,3,3,2,600.0,-0.1756657,-78.3684895,0.0,0.0,1.0
149000,7,5,4,349.0,-0.2610377,-78.53072360000002,0.0,0.0,1.0
175000,3,3,5,834.0,-0.0891264,-78.42804799999999,0.0,0.0,1.0
900000,3,4,10,5000.0,-0.2449654,-78.5029992,0.0,0.0,1.0
550000,12,10,10,856.0,-0.275843,-78.55270999999999,0.0,0.0,1.0
326000,3,4,2,253.0,-0.15526774327048,-78.38686949554588,0.0,0.0,1.0
168000,3,2,2,150.0,-0.214312,-78.4356259,0.0,0.0,1.0
230000,3,2,2,300.0,-0.219175284259999,-78.4186364062,0.0,0.0,1.0
250000,3,3,2,330.0,-0.2865549,-78.44763669999999,0.0,0.0,1.0
600000,1,4,10,2544.0,-0.177873204555836,-78.44531064196777,0.0,0.0,1.0
570000,3,3,4,2000.0,-0.220971815712503,-78.4081294567342,0.0,0.0,1.0
487836,4,4,4,636.0,-0.157056191099624,-78.45880151108399,0.0,0.0,1.0
70000,3,2,1,155.0,-0.317475799999999,-78.4501525,0.0,0.0,1.0
298000,9,8,5,687.0,-0.106022199999999,-78.4890402,0.0,0.0,1.0
120000,3,2,2,200.0,-0.074622899999999,-78.4826712,0.0,0.0,1.0
158000,4,3,2,302.0,-0.1234952,-78.4759129,0.0,0.0,1.0
189000,3,3,2,275.0,-0.2080243,-78.4447582,0.0,0.0,1.0
318000,3,3,4,500.0,-0.2927914,-78.436379,0.0,0.0,1.0
350000,4,3,4,403.0,-0.1420256,-78.4605425,0.0,0.0,1.0
49000,3,1,1,86.0,-0.083153799999999,-78.4371381,0.0,0.0,1.0
85000,3,2,1,137.0,-0.279623,-78.4924958,0.0,0.0,1.0
359000,3,3,2,600.0,-0.221266018187256,-78.39486318098933,0.0,0.0,1.0
550000,4,5,4,397.0,-0.216050199999999,-78.4247707,0.0,0.0,1.0
315000,5,3,5,720.0,-0.214365813705999,-78.4342759908,0.0,0.0,1.0
390000,3,3,2,613.0,-0.1631464,-78.4629713,0.0,0.0,1.0
180000,3,3,2,294.0,-0.1229862,-78.4759048,0.0,0.0,1.0
117000,4,3,2,90.0,-0.097692469436413,-78.4603130217041,0.0,0.0,1.0
155000,3,2,2,150.0,-0.210691,-78.39559860000001,0.0,0.0,1.0
396715,3,4,4,740.0,-0.1181884,-78.4637887,0.0,0.0,1.0
250000,3,3,2,385.0,-0.1041986,-78.4911614,0.0,0.0,1.0
130000,3,2,2,181.0,-0.094617,-78.4834821,0.0,0.0,1.0
260000,3,2,2,260.0,-0.2026318,-78.4279639,0.0,0.0,1.0
200000,4,4,2,564.0,-0.145827499999999,-78.4980004,0.0,0.0,1.0
73000,2,2,1,90.0,-0.1064573,-78.4831906,0.0,0.0,1.0
367000,4,3,3,450.0,-0.1984112,-78.3934457,0.0,0.0,1.0
160000,9,6,2,471.0,-0.2499714,-78.53057690000001,0.0,0.0,1.0
153700,3,2,2,129.0,-0.205471099999999,-78.3871737,0.0,0.0,1.0
245000,3,3,2,240.0,-0.1770622,-78.3719676,0.0,0.0,1.0
285000,3,2,2,170.0,-0.120141297674858,-78.33333542915801,0.0,0.0,1.0
920000,4,4,6,750.0,-0.1025119,-78.4983746,0.0,0.0,1.0
399000,3,3,2,410.0,-0.220273423288341,-78.44558507683615,0.0,0.0,1.0
78999,3,2,1,108.0,-0.083330199999999,-78.4162787,0.0,0.0,1.0
240000,9,4,5,967.0,-0.2296883,-78.3384394,0.0,0.0,1.0
62999,3,2,2,123.0,-0.083330199999999,-78.4162787,0.0,0.0,1.0
215000,3,3,2,323.0,-0.206679847658735,-78.40268611776993,0.0,0.0,1.0
290000,6,6,3,642.0,-0.176731799999999,-78.4938814,0.0,0.0,1.0
255000,4,4,4,248.0,-0.2011716,-78.42945209999999,0.0,0.0,1.0
160000,9,6,2,471.0,-0.2499714,-78.53057690000001,0.0,0.0,1.0
178000,4,2,2,247.0,-0.191603325086838,-78.38012448580548,0.0,0.0,1.0
85000,3,1,1,131.0,-0.0968275,-78.4599477,0.0,0.0,1.0
160000,7,5,3,480.0,-0.028159,-78.437032,0.0,0.0,1.0
89500,3,3,1,160.0,-0.0668751,-78.4640222,0.0,0.0,1.0
360000,3,3,3,600.0,-0.2107252,-78.4410895,0.0,0.0,1.0
660000,5,4,3,1133.0,-0.1953033,-78.4360767,0.0,0.0,1.0
379000,5,5,6,864.0,-0.0942436,-78.4667621,0.0,0.0,1.0
179990,5,4,2,246.0,-0.1054104,-78.5133372,0.0,0.0,1.0
1200000,4,4,6,2200.0,-0.157509499999999,-78.4557321,0.0,0.0,1.0
150000,3,2,5,2000.0,-0.369330956964414,-78.47459456447258,0.0,0.0,1.0
295000,1,1,2,3550.0,-0.158161961058999,-78.333152898,0.0,0.0,1.0
585000,4,4,3,500.0,-0.15744242774312,-78.46050739601746,0.0,0.0,1.0
278000,4,4,2,425.0,-0.18703834603615,-78.39470110198111,0.0,0.0,1.0
114800,4,3,2,185.0,-0.2692257,-78.4556357,0.0,0.0,1.0
250000,5,3,2,430.0,-0.153090432171488,-78.4758321604338,0.0,0.0,1.0
140000,12,4,2,465.0,-0.127635699999999,-78.4689853,0.0,0.0,1.0
520000,5,5,6,840.0,-0.1679573,-78.4933031,0.0,0.0,1.0
165000,3,3,2,228.0,-0.2038414,-78.4496168,0.0,0.0,1.0
390000,3,3,2,613.0,-0.1631464,-78.4629713,0.0,0.0,1.0
119000,3,3,2,165.0,-0.221748496520592,-78.37817369280022,0.0,0.0,1.0
186406,3,3,2,310.0,-0.2320259,-78.3369554,0.0,0.0,1.0
105500,3,2,1,162.0,-0.0806322,-78.457952,0.0,0.0,1.0
115000,3,3,2,189.0,-0.211419899999999,-78.388477,0.0,0.0,1.0
70000,3,2,1,162.0,-0.1100677,-78.4415412,0.0,0.0,1.0
192000,4,3,2,268.0,-0.205823499999999,-78.400392,0.0,0.0,1.0
110000,5,4,2,196.0,-0.1161154,-78.48584989999999,0.0,0.0,1.0
315000,5,3,5,720.0,-0.214365813705999,-78.4342759908,0.0,0.0,1.0
650000,4,4,6,1200.0,-0.200303399999999,-78.3629006,0.0,0.0,1.0
420000,3,3,2,900.0,-0.200303399999999,-78.3629006,0.0,0.0,1.0
245000,3,3,2,240.0,-0.1770622,-78.3719676,0.0,0.0,1.0
90000,3,2,1,141.0,-0.087715299999999,-78.4639965,0.0,0.0,1.0
143000,5,4,2,300.0,-0.149063499999999,-78.4589493,0.0,0.0,1.0
315000,6,6,4,323.0,-0.2267731,-78.45435789999999,0.0,0.0,1.0
175000,3,3,2,250.0,-0.199595485373999,-78.4196411487,0.0,0.0,1.0
139900,3,2,2,200.0,-0.223778,-78.3838443,0.0,0.0,1.0
140000,3,2,5,1600.0,0.033515446896701,-78.35506567993164,0.0,0.0,1.0
292500,3,3,2,194.0,-0.2151136,-78.441023,0.0,0.0,1.0
555000,6,6,8,520.0,-0.1644208,-78.4861059,0.0,0.0,1.0
480000,4,2,8,966.0,-0.2783826,-78.5409063,0.0,0.0,1.0
118000,5,5,3,240.0,-0.127512998214645,-78.5043078214264,0.0,0.0,1.0
180000,3,3,2,294.0,-0.1229862,-78.4759048,0.0,0.0,1.0
189000,3,3,2,275.0,-0.2080243,-78.4447582,0.0,0.0,1.0
280000,4,3,3,410.0,-0.1921023,-78.4884107,0.0,0.0,1.0
1100000,3,5,4,365.0,-0.151171799999999,-78.386681,0.0,0.0,1.0
83000,3,2,1,120.0,-0.137908,-78.46594,0.0,0.0,1.0
319000,3,3,2,5000.0,-0.118110199999998,-78.4404961,0.0,0.0,1.0
175000,4,3,2,240.0,-0.3309264,-78.4897699,0.0,0.0,1.0
125000,3,2,2,262.0,-0.330153399999999,-78.4499496,0.0,0.0,1.0
159000,3,2,4,200.0,-0.090941465728546,-78.47489836168519,0.0,0.0,1.0
235000,3,2,2,240.0,-0.107960185164024,-78.51218864924314,0.0,0.0,1.0
215000,6,4,6,434.0,-0.1331273,-78.4840126,0.0,0.0,1.0
254000,3,3,2,300.0,-0.222889944769835,-78.42032041108762,0.0,0.0,1.0
595000,4,4,4,1000.0,-0.188964,-78.4476142,0.0,0.0,1.0
170000,3,2,3,162.0,-0.2783826,-78.5409063,0.0,0.0,1.0
45000,3,1,1,98.0,-0.083330199999999,-78.4162787,0.0,0.0,1.0
125000,3,2,2,186.0,-0.245266,-78.52349029999999,0.0,0.0,1.0
160000,3,2,2,200.0,-0.1516677,-78.4851454,0.0,0.0,1.0
330000,3,3,4,340.0,-0.327643999999999,-78.5673547,0.0,0.0,1.0
119000,3,3,1,175.0,-0.2163381,-78.3742172,0.0,0.0,1.0
95000,3,2,2,203.0,-0.0833302,-78.4162787,0.0,0.0,1.0
73000,3,2,1,165.0,-0.0875297,-78.4689224,0.0,0.0,1.0
550000,12,10,10,856.0,-0.275843,-78.55270999999999,0.0,0.0,1.0
165000,4,3,2,261.0,-0.1163326,-78.5077476,0.0,0.0,1.0
80000,9,4,1,255.0,-0.246049860124448,-78.50698587733764,0.0,0.0,1.0
170000,3,3,6,629.0,-0.295183746746,-78.4375822443,0.0,0.0,1.0
1300000,3,5,5,1219.0,-0.2089947,-78.4304294,0.0,0.0,1.0
575000,5,5,2,601.0,-0.1679825,-78.43112099999999,0.0,0.0,1.0
90000,3,2,1,120.0,-0.293475770021749,-78.54881122467575,0.0,0.0,1.0
155000,3,2,3,189.0,-0.1914681,-78.3653607,0.0,0.0,1.0
99000,10,7,2,1000.0,-0.226252835332803,-78.48971216721193,0.0,0.0,1.0
450000,4,4,2,780.0,-0.2049595,-78.40839489999999,0.0,0.0,1.0
118900,3,2,2,160.0,-0.047533544458673,-78.455093735968,0.0,0.0,1.0
85000,3,2,1,1049.0,-0.110759399999999,-78.4918069,0.0,0.0,1.0
99000,3,2,2,212.0,-0.089991939530481,-78.47962813621155,0.0,0.0,1.0
228000,4,4,3,440.0,-0.212441299999999,-78.3992351,0.0,0.0,1.0
120000,3,2,3,258.0,-0.291584919293,-78.4405362257,0.0,0.0,1.0
122900,4,2,2,177.0,-0.295890736372772,-78.48528071614686,0.0,0.0,1.0
750000,6,6,5,2290.0,-0.1711768,-78.4706287,0.0,0.0,1.0
130000,3,2,2,187.0,-0.206899630129,-78.4453808947,0.0,0.0,1.0
545000,4,5,4,956.0,-0.2169046,-78.4183676,0.0,0.0,1.0
360000,3,4,4,310.0,-0.222557599999999,-78.4158646,0.0,0.0,1.0
639149,4,4,3,327.0,-0.2087953,-78.4386438,0.0,0.0,1.0
47000,2,1,1,89.0,-0.082911015024799,-78.4355289884,0.0,0.0,1.0
425000,3,3,5,390.0,-0.194510199999999,-78.4791884,0.0,0.0,1.0
345000,7,6,6,1159.0,-0.2006099,-78.51033439999999,0.0,0.0,1.0
55000,3,2,1,98.0,-0.2604675,-78.5122865,0.0,0.0,1.0
269000,2,2,2,172.0,-0.181884168382008,-78.42194315656128,0.0,0.0,1.0
298000,3,3,2,427.0,-0.2242611367865,-78.3879425515455,0.0,0.0,1.0
119000,3,4,2,280.0,-0.034264999999999,-78.4459336,0.0,0.0,1.0
464916,3,3,2,752.0,-0.1103805,-78.451453,0.0,0.0,1.0
153700,3,2,2,129.0,-0.205471099999999,-78.3871737,0.0,0.0,1.0
151200,3,2,2,131.0,-0.205471099999999,-78.3871737,0.0,0.0,1.0
90000,3,2,2,142.0,-0.321710409274999,-78.4742212195,0.0,0.0,1.0
170000,3,2,2,180.0,-0.322566548805549,-78.44012544782407,0.0,0.0,1.0
117000,3,2,1,149.0,-0.142342492009,-78.4652946865,0.0,0.0,1.0
198500,4,3,2,334.0,-0.140436599999999,-78.4638166,0.0,0.0,1.0
225000,4,3,2,504.0,-0.1672903,-78.4668728,0.0,0.0,1.0
465000,4,4,6,600.0,-0.1927616,-78.46872,0.0,0.0,1.0
450000,4,4,2,540.0,-0.198659499999999,-78.436155,0.0,0.0,1.0
520000,4,4,4,956.0,-0.210402699999999,-78.42079509999999,0.0,0.0,1.0
200000,9,4,4,400.0,-0.216730315326649,-78.48833714841003,0.0,0.0,1.0
179000,3,3,2,150.0,-0.221568579527154,-78.39468003988095,0.0,0.0,1.0
153900,3,2,2,128.0,-0.206916899999999,-78.3857583,0.0,0.0,1.0
169900,3,2,2,142.0,-0.206916899999999,-78.3857583,0.0,0.0,1.0
600000,1,4,10,2544.0,-0.177873204555836,-78.44531064196777,0.0,0.0,1.0
74000,3,2,2,100.0,-0.08547501821355,-78.43142265819702,0.0,0.0,1.0
225000,8,4,3,413.0,-0.143224889016206,-78.46855150251616,0.0,0.0,1.0
120000,2,2,2,230.0,-0.1482632,-78.4634433,0.0,0.0,1.0
195000,3,2,2,262.0,-0.2457898,-78.4421087,0.0,0.0,1.0
230000,3,3,2,290.0,-0.2045793,-78.45601529999999,0.0,0.0,1.0
165000,3,2,2,220.0,-0.1035142,-78.4858499,0.0,0.0,1.0
220000,3,2,2,220.0,-0.201073235640764,-78.38040171793257,0.0,0.0,1.0
328000,3,2,2,401.0,-0.179088444577649,-78.44073564252778,0.0,0.0,1.0
168000,4,2,10,600.0,0.003907268921818,-78.45511471690254,0.0,0.0,1.0
140000,4,2,1,616.0,-0.2678139,-78.5557742,0.0,0.0,1.0
74000,2,4,3,293.0,-0.0639958,-78.4347579,0.0,0.0,1.0
250000,3,3,2,220.0,-0.2032326,-78.5078019,0.0,0.0,1.0
85000,3,2,1,160.0,-0.3007425,-78.4387385,0.0,0.0,1.0
115000,3,2,2,145.0,-0.0021692,-78.455825,0.0,0.0,1.0
650000,4,2,5,3103.0,-0.229293757223649,-78.34774446477084,0.0,0.0,1.0
84900,3,2,1,170.0,-0.244935702755612,-78.47290055431098,0.0,0.0,1.0
329000,4,2,3,420.0,-0.167852862865,-78.4792458487,0.0,0.0,1.0
99000,3,2,1,100.0,-0.156942002625291,-78.50270878147585,0.0,0.0,1.0
99900,5,2,10,1080.0,-0.219895820279999,-78.4824291727,0.0,0.0,1.0
136000,3,2,2,122.0,-0.198739152939999,-78.3990103699,0.0,0.0,1.0
270000,4,2,6,320.0,-0.158551097845999,-78.4802800455,0.0,0.0,1.0
590000,4,4,6,1020.0,-0.181296299999999,-78.4471777,0.0,0.0,1.0
890000,4,6,6,2232.0,-0.211679299999999,-78.4293377,0.0,0.0,1.0
260000,3,3,2,532.0,-0.1025119,-78.4983746,0.0,0.0,1.0
345000,6,3,10,862.0,-0.1363363,-78.4713459,0.0,0.0,1.0
51500,3,1,1,129.0,-0.0013239,-78.44043119999999,0.0,0.0,1.0
350000,4,4,2,493.0,-0.164598757116529,-78.48877085075682,0.0,0.0,1.0
180000,3,3,2,235.0,-0.2061472,-78.39760439999998,0.0,0.0,1.0
210000,4,4,3,503.0,-0.1054104,-78.5133372,0.0,0.0,1.0
620000,4,5,4,600.0,-0.1902715,-78.4268017,0.0,0.0,1.0
1285000,5,5,6,1530.0,-0.198337099999999,-78.417284,0.0,0.0,1.0
420000,4,6,3,658.0,-0.213324154919641,-78.40629438073815,0.0,0.0,1.0
1600000,5,6,4,2220.0,-0.166807299999999,-78.3782921,0.0,0.0,1.0
460000,3,4,2,663.0,-0.197271499999999,-78.44415409999999,0.0,0.0,1.0
195000,3,3,2,231.0,-0.206470647302009,-78.39768744888684,0.0,0.0,1.0
590000,5,4,3,302.0,-0.206989499999999,-78.4289169,0.0,0.0,1.0
414987,3,3,4,606.0,-0.2209337,-78.3838378,0.0,0.0,1.0
299000,3,3,2,364.0,-0.1873842,-78.364977,0.0,0.0,1.0
200000,4,4,2,564.0,-0.145827499999999,-78.4980004,0.0,0.0,1.0
190000,3,2,2,244.0,-0.221085824420143,-78.44794723914795,0.0,0.0,1.0
119990,3,2,2,142.0,-0.04271546085186,-78.45525141558221,0.0,0.0,1.0
650000,7,5,10,4850.0,-0.08970371875965,-78.43323107746583,0.0,0.0,1.0
880000,6,6,6,1100.0,-0.1964142,-78.4170454,0.0,0.0,1.0
79900,3,2,1,128.0,-0.045954099999999,-78.4461359,0.0,0.0,1.0
851000,4,6,8,1149.0,-0.190003699999999,-78.4131977,0.0,0.0,1.0
359000,3,3,2,600.0,-0.221266018187256,-78.39486318098933,0.0,0.0,1.0
425000,4,3,3,484.0,-0.157570013969594,-78.45778297520637,0.0,0.0,1.0
105000,3,2,1,172.0,-0.146701546059827,-78.45428575436739,0.0,0.0,1.0
500000,5,4,3,650.0,-0.2087953,-78.4386438,0.0,0.0,1.0
79000,3,2,2,173.0,-0.0969103,-78.4265022,0.0,0.0,1.0
105000,6,5,2,315.0,-0.124869610073118,-78.46449526383638,0.0,0.0,1.0
165000,5,4,4,316.0,-0.3445194,-78.5570548,0.0,0.0,1.0
69500,3,2,2,140.0,0.016197682461999,-78.46380529635621,0.0,0.0,1.0
315000,3,3,4,277.0,-0.1808739,-78.3699651,0.0,0.0,1.0
970000,6,6,6,945.0,-0.2047653,-78.4869355,0.0,0.0,1.0
541000,3,3,4,260.0,-0.1577774,-78.4606135,0.0,0.0,1.0
189000,3,3,2,228.0,-0.2399031,-78.4895464,0.0,0.0,1.0
189000,3,2,2,225.0,-0.2261902,-78.4052617,0.0,0.0,1.0
225900,3,2,2,278.0,-0.210690999999999,-78.3955986,0.0,0.0,1.0
250000,8,6,6,356.0,-0.110316398030308,-78.48577191715243,0.0,0.0,1.0
1300000,4,5,7,1250.0,-0.204545799999999,-78.4226786,0.0,0.0,1.0
190000,3,2,2,200.0,-0.227930199999999,-78.4298909,0.0,0.0,1.0
82000,3,2,2,181.0,-0.099802980391248,-78.46639988999937,0.0,0.0,1.0
380000,5,4,5,736.0,-0.2070669,-78.4370206,0.0,0.0,1.0
320000,6,8,3,536.0,-0.162757220949967,-78.49146958306098,0.0,0.0,1.0
307350,3,3,3,266.0,-0.218598606412999,-78.4220027915,0.0,0.0,1.0
190000,3,2,2,263.0,-0.026936158847799,-78.4417967767,0.0,0.0,1.0
60000,4,3,1,144.0,-0.263080793980999,-78.4684347709,0.0,0.0,1.0
250000,4,4,10,432.0,-0.189699054061999,-78.4940433389,0.0,0.0,1.0
320000,5,3,3,526.0,-0.161336599999999,-78.4998167,0.0,0.0,1.0
159000,3,2,2,185.0,-0.211875599999999,-78.3727773,0.0,0.0,1.0
210000,3,2,2,205.0,-0.220131285740999,-78.4214811634,0.0,0.0,1.0
295000,7,4,8,407.0,-0.174168272821614,-78.49382374445804,0.0,0.0,1.0
220000,3,3,2,219.0,-0.2107223,-78.4154956,0.0,0.0,1.0
105000,3,2,1,198.0,-0.092044934782,-78.4684585838,0.0,0.0,1.0
165000,3,2,2,173.0,-0.220550241665756,-78.39214347783201,0.0,0.0,1.0
94990,4,4,2,246.0,-0.074759999999999,-78.4218118,0.0,0.0,1.0
290000,3,3,3,246.0,-0.190935899999999,-78.3644105,0.0,0.0,1.0
220000,3,2,2,276.0,-0.2140111,-78.4356426,0.0,0.0,1.0
110000,3,2,2,285.0,-0.24545,-78.48505,0.0,0.0,1.0
570000,5,4,2,782.0,-0.201375899999999,-78.4278941,0.0,0.0,1.0
228735,3,3,2,160.0,-0.1808739,-78.3699651,0.0,0.0,1.0
395000,3,4,4,400.0,-0.202577974686897,-78.45421522086873,0.0,0.0,1.0
65000,3,2,1,131.0,-0.3395566,-78.5457239,0.0,0.0,1.0
600000,4,3,4,1400.0,-0.210691,-78.39559860000001,0.0,0.0,1.0
240000,3,3,2,250.0,-0.1999237,-78.3756967,0.0,0.0,1.0
155000,3,2,2,150.0,-0.210691,-78.39559860000001,0.0,0.0,1.0
49000,3,1,1,86.0,-0.083153799999999,-78.4371381,0.0,0.0,1.0
275000,3,4,6,450.0,-0.278382599999999,-78.5409063,0.0,0.0,1.0
339000,7,7,10,1120.0,-0.2918911,-78.4568094,0.0,0.0,1.0
250000,4,3,2,245.0,-0.1955799,-78.4812696,0.0,0.0,1.0
76500,4,10,1,160.0,-0.2114098,-78.403774,0.0,0.0,1.0
187000,3,3,2,168.0,-0.222395587681999,-78.3779492277,0.0,0.0,1.0
650000,4,4,6,1199.0,-0.1694004,-78.4354042,0.0,0.0,1.0
1600000,4,4,6,5000.0,-0.208238499999999,-78.42481870000002,0.0,0.0,1.0
440000,5,5,5,581.0,-0.213714099999999,-78.4358796,0.0,0.0,1.0
250000,5,5,2,429.0,-0.140526299999999,-78.4642272,0.0,0.0,1.0
290000,5,5,4,630.0,-0.2068152,-78.5216634,0.0,0.0,1.0
450000,3,3,1,746.0,-0.200997399999999,-78.4330381,0.0,0.0,1.0
130000,3,2,2,181.0,-0.094617,-78.4834821,0.0,0.0,1.0
205000,3,2,2,136.0,-0.173262899999999,-78.4413276,0.0,0.0,1.0
139900,3,2,2,200.0,-0.218147,-78.3849337,0.0,0.0,1.0
200000,12,6,3,529.0,-0.1420794,-78.499101,0.0,0.0,1.0
235000,2,2,2,324.0,-0.1730439,-78.472213,0.0,0.0,1.0
289000,4,3,4,533.0,-0.1658485,-78.483019,0.0,0.0,1.0
137740,3,2,2,124.0,-0.221537287237,-78.3873155015,0.0,0.0,1.0
230000,4,3,3,498.0,-0.1127934,-78.4977092,0.0,0.0,1.0
120000,4,3,1,60.0,-0.1485619,-78.4982384,0.0,0.0,1.0
340000,8,5,3,300.0,-0.1731559,-78.4790834,0.0,0.0,1.0
179000,2,2,2,245.0,-0.227241660336412,-78.44815120250536,0.0,0.0,1.0
92000,4,2,1,145.0,-0.152602660077999,-78.5045562709,0.0,0.0,1.0
260000,5,4,1,700.0,-0.315210016689652,-78.44038771271997,0.0,0.0,1.0
225000,3,2,2,332.0,-0.200526938219122,-78.3950201635167,0.0,0.0,1.0
97000,8,4,1,400.0,-0.279605672810643,-78.54174314921265,0.0,0.0,1.0
99000,5,3,2,122.0,-0.155495993898671,-78.47141787924461,0.0,0.0,1.0
179000,4,2,3,399.0,-0.122887494628982,-78.49009295078316,0.0,0.0,1.0
149000,4,3,2,289.0,-0.3327621,-78.4339885,0.0,0.0,1.0
229000,4,4,2,246.0,-0.1493516,-78.4423165,0.0,0.0,1.0
112000,3,2,2,5000.0,-0.2875648,-78.503276,0.0,0.0,1.0
205000,4,3,2,408.0,-0.1914666,-78.443237,0.0,0.0,1.0
120000,3,2,2,145.0,-0.1103805,-78.451453,0.0,0.0,1.0
117000,4,3,2,90.0,-0.097692469436413,-78.4603130217041,0.0,0.0,1.0
450000,3,3,3,725.0,-0.192941489797891,-78.43759618863832,0.0,0.0,1.0
90000,4,4,2,353.0,-0.265371399999999,-78.5137797,0.0,0.0,1.0
220000,12,8,1,183.0,-0.298184915977232,-78.54092172055664,0.0,0.0,1.0
84900,3,3,1,135.0,-0.088339599999999,-78.43934519999999,0.0,0.0,1.0
107000,3,2,2,150.0,-0.319137726977198,-78.44167919298391,0.0,0.0,1.0
109000,7,5,3,366.0,-0.130604630981949,-78.46839083341366,0.0,0.0,1.0
75000,5,3,1,80.0,-0.1169069,-78.5076791,0.0,0.0,1.0
270000,3,2,2,410.0,-0.1040936,-78.5045174,0.0,0.0,1.0
298000,5,3,6,580.0,-0.189437307935275,-78.49783902274066,0.0,0.0,1.0
158750,3,2,2,116.0,-0.210690999999999,-78.3955986,0.0,0.0,1.0
367000,4,3,3,450.0,-0.1984112,-78.3934457,0.0,0.0,1.0
269000,3,2,2,1426.0,-0.201505099999999,-78.448681,0.0,0.0,1.0
288000,3,4,2,483.0,-0.218147,-78.38493369999999,0.0,0.0,1.0
150000,4,3,2,262.0,-0.141003,-78.5008343,0.0,0.0,1.0
269000,3,4,2,280.0,-0.218147,-78.38493369999999,0.0,0.0,1.0
224000,3,2,2,244.0,-0.141291799999999,-78.4661336,0.0,0.0,1.0
195000,3,4,2,273.0,-0.2038414,-78.4496168,0.0,0.0,1.0
